current_name,steamid64,oz_id,date_utc,text
ALL HAIL KING BIG NUTZ 2021,76561198063258664,231,2025-07-07,wish that cunt would die 
h1ro,76561198307700283,1381,2025-07-13,retarded or smth
silvo,76561198186769550,333,2025-08-01,bitch
-S1reX,76561198884915762,5146,2025-08-06,cunt
[GT] Dapper,76561198325655601,5075,2025-05-18,who made that retard call
zeised,76561198348523295,3638,2025-05-31,nigga fight
Aerol1th,76561199478244135,5296,2025-08-24,i might be a retard
Megu,76561198261853505,1536,2025-06-20,ur suchb a nigger
takeyon,76561198185399534,900,2025-06-07,where r u bitch
fany,76561198075294392,3398,2025-04-27,fking useless cunt
airflameon,76561198069614351,16,2025-05-07,its like if gran and gully had a bastard daughter
Corde,76561198083876212,3771,2025-06-29,ur retarded
alivesinceforever,76561199061575773,5582,2025-03-21,content you need to get a job fag
mackeyy,76561198086178920,4164,2025-07-15,beats just called u guys cunts
smallrat,76561198043150281,5112,2025-06-16,fk u bitch
altfs,76561198131264287,954,2025-05-01,fatass nigga
Nati0nal,76561198258747476,1062,2025-07-24,pos bitch ass faggot
doku,76561199205319751,4924,2025-05-08,(Spectator) ifun toxicity result :  i need the div 4 retardedness in me
cheeto,76561198238170280,3419,2025-09-04,die faggot
PILLS!,76561198315362212,5920,2025-09-13,nigger
shooter of bad guys,76561198838163169,4962,2025-04-16,Le Male Le Parfum JPG :  ) :  your ass got pegged to hard from dropping the soap that you turned to faggot?
[GN92] Cha1r,76561198984387837,4458,2025-05-05,you are a faggot
Apollyon,76561198347418251,4496,2025-06-25,bastard
[GN92] Cha1r,76561198984387837,4458,2025-04-02,retarded fucking chink
sao,76561198137286565,216,2025-06-18,what is my dogshit tea cunt
maff,76561199106104716,3942,2025-07-11,y que baitero m i nigger soldier
Lizrd-Wizrd,76561198281156018,2515,2025-06-03,bitch
qb,76561198412329672,5488,2025-09-11,nigga
Batman.,76561199044900678,5692,2025-04-04,NIGGA CAN'T EVEN DENY A PENCIL JUMPER
APVC,76561199090168813,4288,2025-07-08,bitch
Gosu,76561198412353895,5276,2025-08-12,got damn shitter
leo.,76561198342338137,5118,2025-06-24,this server is retarded
Jackaks,76561199516381193,5750,2025-07-02,ur bitchass meanwhile
monolith,76561198157810897,2553,2025-07-14,SHITTER
Meti ♥,76561198096749316,1505,2025-06-15,BITCH
matttt,76561198080199351,155,2025-05-31,ur such a fat cunt
alivesinceforever,76561199061575773,5582,2025-05-31,The blacker the berry the sweeter the juice. ­Come here bitch you look ripe.­
-atten,76561198103105711,406,2025-03-24,bitch
Corde,76561198083876212,3771,2025-04-10,ur retarded
hezzyyy1,76561198291660586,3091,2025-05-09,URE SUCHJ A FAGGOT
shadi,76561198073097952,4907,2025-05-24,ur a bitch
bugma,76561198105394982,5737,2025-07-22,this game is retarded
catwif,76561198886335531,4831,2025-04-24,i only have 9 kills nigga
doku,76561199205319751,4924,2025-03-31,*DEAD* Bigboss Baby_Wheelcha1rman (? :  of course a mindanao retard
Fishy,76561199091438347,5667,2025-05-31,nigger
MEMORIES,76561198120920913,554,2025-09-09,LUCKY CUNT
Wungus,76561198137146721,5658,2025-06-18,fatass cant fit thru window
[GN92] Cha1r,76561198984387837,4458,2025-05-02,wow fag movie
gotaki,76561198039920735,700,2025-05-21,CYA AGAIN BITCH
doku,76561199205319751,4924,2025-05-16,(Spectator) ifun toxicity result :  i need the div 4 retardedness in me
dril,76561198827805451,2027,2025-08-09,niggas
ღ Jun.,76561198275846469,5524,2025-06-04,u nigger
-atten,76561198103105711,406,2025-05-07,U FUHCKIGN RETARD KTYS
Corde,76561198083876212,3771,2025-07-16,nigga pug
schnapps,76561198146554815,5299,2025-06-03,thats so retarded
Samael,76561198311723891,4025,2025-05-21,[7][7][7] Lucky Bitch!
[GN92] Cha1r,76561198984387837,4458,2025-06-17,these players are fucking retarded
qb,76561198412329672,5488,2025-08-12,u sure u high nigga
ifun KappaChungusDeluxe,76561198030880491,1541,2025-04-13,"L????-?ì?? :  ChatGPT, generate me a retarded combo scout"
darkphantom0420@yahoo.com,76561199219873671,4673,2025-04-28,shoot me nigga!
cv_firee,76561198303081758,5618,2025-05-25,*DEAD* Sashi :  kata ur awful fagot
robor,76561198084686835,2611,2025-05-28,THEYRE SACCING ON UR MED CUNT
Corde,76561198083876212,3771,2025-06-01,nigga server but ok
doku,76561199205319751,4924,2025-09-14,you are retard
cookie,76561198156148323,5545,2025-08-03,nigga
stickman,76561198438053224,3166,2025-08-26,faggot
Corde,76561198083876212,3771,2025-04-21,nil ur bitchass
Morbus,76561198258717546,3971,2025-05-18,what a retard honestly
Hero,76561198333437182,3066,2025-05-12,fagfjhkbDAShjngfVAHJNgfAF
Fruit,76561198247826480,3256,2025-07-10,THANK SFOR MERCING NIGGA
[GN92] Cha1r,76561198984387837,4458,2025-06-04,holy nigger
doku,76561199205319751,4924,2025-08-28,Im Not Div 1 5th Retard
WinterPizza850,76561199043352840,4369,2025-09-02,bitch :<
fany,76561198075294392,3398,2025-06-04,effixion: fucking bitch
lazcore,76561198140731013,2825,2025-06-11,ARE ADMINS RETARDED?
xav,76561198132561543,319,2025-06-29,cunt
-TFL,76561198199614885,2579,2025-06-04,fucking scared me bitch
Lizrd-Wizrd,76561198281156018,2515,2025-09-07,YOU RUINED TYHE BIT U MORON
qb,76561198412329672,5488,2025-07-17,RETARD ARNO
zeised,76561198348523295,3638,2025-03-28,nigga
hex,76561198157513429,4589,2025-05-18,niggas 
philip,76561199052447954,5655,2025-04-18,"*DEAD* Batman. :  I like underaged girls only, get it right faggot!"
Fruit,76561198247826480,3256,2025-05-04,NIGGER TEAMS
Taythin,76561198866346130,5149,2025-04-22,see ya guys im retarded
saglim8,76561198811024417,4216,2025-04-15,RETARDED THAI LADYBOY
pistol,76561198402562515,2780,2025-04-15,kys fat chink
nonamed lowdiv2 haennrie,76561198329126870,3340,2025-04-18,NIGGER
arnoo,76561199066717018,3673,2025-05-21,NIGGERR!!
Chili,76561198048808386,233,2025-09-08,fuckl you cunt
ALL HAIL KING BIG NUTZ 2021,76561198037965602,489,2025-05-12,YOU CUNT
-atten,76561198103105711,406,2025-08-18,SIT DOWN B4WSER BITCH
robor,76561198084686835,2611,2025-04-17,bitch
Jackaks,76561199516381193,5750,2025-05-16,cooki :  they wouldnt call me the indian cyclone nigga
darkphantom0420@yahoo.com,76561199219873671,4673,2025-08-26,FUCK OYU NIGGA
snake eater,76561198182862426,4620,2025-06-27,bitch
Jackaks,76561199516381193,5750,2025-04-19,seagull u sweaty cunt
FreeAlan,76561197994194946,3047,2025-05-31,you guys are some gay ass faggots for putting ice on demo bruh
brodie escobar,76561198086751156,150,2025-08-21,blu sucks cunt
flam,76561198053128310,3123,2025-05-05,shut up retard
lazcore,76561198140731013,2825,2025-04-16,fuck bitch
Mr scattergun,76561199141112344,3507,2025-05-16,nigga
maff,76561199106104716,3942,2025-08-23,uo are cook nigga
[GN92] Cha1r,76561198984387837,4458,2025-09-06,dude ur a nigger
1O9,76561198212029720,5449,2025-09-13,nigga movement
[GN92] Cha1r,76561198984387837,4458,2025-05-24,my scout is too retarded
TiRa,76561198090259736,5767,2025-08-31,is retarded?
Stamm,76561198041993019,3747,2025-09-10,u cunts were all malnourished in the womb
NoNoéWay,76561198095584192,3644,2025-07-02,such a retarded weapon
Jackaks,76561199516381193,5750,2025-07-25,qb shut up dumb nigga
silvo,76561198186769550,333,2025-05-25,sit up bitch
sunflower,76561198416282143,3109,2025-08-18,THE PING IS RETARDED 
-atten,76561198103105711,406,2025-04-10,go sniper on last bitch
TROLLPOCALYPSE,76561198415391988,3795,2025-07-22,im retarded
zek,76561198324300584,5308,2025-09-01,fuck you cunty
philip,76561199052447954,5655,2025-05-10,"*DEAD* Batman. :  I like underaged girls only, get it right faggot!"
gotaki,76561198039920735,700,2025-08-14,PICK ME NEXT TIME BITCH
L0RD 8071CU5 0F 80T5W4N4,76561198139444147,1901,2025-04-03,you bitch
TUX,76561198154177645,1952,2025-08-10,FUCJK U CUNT 
rosss3s,76561198326574438,2367,2025-08-26,bitch
norbit the plug,76561198083712388,2505,2025-06-30,you guy are like if 6 retarded victorian era orphans merged into one being with 6 heads 
arnoo,76561199066717018,3673,2025-08-04,Nigger
pavkin,76561199151458742,4959,2025-04-05,NIGGA
Jackaks,76561199516381193,5750,2025-09-10,nigga game
h1ro,76561198307700283,1381,2025-08-02,nigga trippin
[GN92] Cha1r,76561198984387837,4458,2025-08-21,ur ass nigga
Aion,76561198101289379,3839,2025-03-29,NIGGA NAME
h1ro,76561198307700283,1381,2025-07-14,get off my dick nigga
kori,76561198328824242,3303,2025-05-09,u scared bitchass
Corde,76561198083876212,3771,2025-04-22,2 retards
yuna,76561198358100512,2425,2025-08-11,Gh0sty™ :  are you fucking retard? 
ALT,76561198073437085,409,2025-06-15,u cunt
x32,76561199218481136,4000,2025-04-17,stupod cunt
h1ro,76561198307700283,1381,2025-08-20,retards
Morbus,76561198258717546,3971,2025-09-01,he was in front of me retard
maff,76561199106104716,3942,2025-07-03,retard
-atten,76561198103105711,406,2025-07-07,bitch
jel,76561198439712695,4070,2025-04-26,retard
Jackaks,76561199516381193,5750,2025-06-01,cooki :  they wouldnt call me the indian cyclone nigga
gotaki,76561198039920735,700,2025-06-03,fkn bitch
frosted,76561199022395188,5447,2025-05-09,faggot
miles,76561198311080565,3562,2025-06-07,fucking shit nigger made me go med
h1ro,76561198307700283,1381,2025-06-20,NIGGA
lime,76561198367981056,4240,2025-06-22,nigger
bubsdoge,76561198062850904,3377,2025-05-13,we are legit runnign it down into last u moron
soIay,76561199829094238,4523,2025-05-08,im a shitter
[GN92] Cha1r,76561198984387837,4458,2025-07-24,is retarded
MrBliss,76561198083901668,827,2025-05-01,we are not cunts ignore my team mates
Corde,76561198083876212,3771,2025-07-01,niggers
robor,76561198084686835,2611,2025-06-25,fat bitchg
woozy,76561198442198135,4054,2025-07-15,U FUCKING FAT CUNT 
jel,76561198439712695,4070,2025-05-27,das niggerwatcherr
Brady,76561198122554260,140,2025-07-13,SynciNG: get good unknown bitch
Time,76561198062128351,4672,2025-07-12,what the nigger
darkphantom0420@yahoo.com,76561199219873671,4673,2025-04-28,FUCKING NIGGER
Samael,76561198311723891,4025,2025-05-04,[7][7][7] Lucky Bitch!
Aion,76561198101289379,3839,2025-03-29,NIGGA
keritz,76561199004134126,3744,2025-07-19,Bitch Ass
Batman.,76561199044900678,5692,2025-04-08,CH4uHT10n :  bitch
cv_firee,76561198303081758,5618,2025-05-19,*DEAD* Cookie Dough.tv :  get off quickies*DEAD* Cookie Dough.tv :  fag
Kou,76561198272648735,3008,2025-04-14,fucked cunt
AUZ,76561198206072125,912,2025-06-03,you play like me cunt
Samael,76561198311723891,4025,2025-04-05,[7][7][7] Lucky Bitch!
h1ro,76561198307700283,1381,2025-08-01,had to ask ur bitch to hel pu
philip,76561199052447954,5655,2025-07-02,prpl : NIGGA
Hero,76561198333437182,3066,2025-06-11,im retarded
doku,76561199205319751,4924,2025-04-29,BOWED LIKE A NIGGER
boner activated,76561198090680468,1033,2025-06-09,retard
ARISSS,76561198398068116,4471,2025-06-16,"stop fooling around, rup nigga"
ayr,76561198026960645,1897,2025-03-26,bitch
cookie,76561198156148323,5545,2025-05-16,u guys are NIGGERS
Maestro,76561199530648122,4927,2025-07-18,clux: GET A JOB NIGGER
dril,76561198827805451,2027,2025-07-13,nigger
clynic,76561198016233021,3600,2025-06-20,shitter
yuna,76561198358100512,2425,2025-05-29,Gh0sty™ :  are you fucking retard?
spoofy,76561199613425500,5641,2025-07-15,fucking retard
airflameon,76561198069614351,16,2025-04-15,dog cunts
Batman.,76561199044900678,5692,2025-04-06,my soldier is so retarded
gotaki,76561198039920735,700,2025-06-25,get fuckin quad piped cunt
ALL HAIL KING BIG NUTZ 2021,76561198063258664,231,2025-05-25,CUNT
humble,76561199158854365,5870,2025-04-25,bastard
spoyo,76561198895489147,5525,2025-03-30,MY SPY IS RETARDED
maff,76561199106104716,3942,2025-06-20,retard
Oob,76561198977722492,5332,2025-07-13,"Pretty bitches love me (yeah), and ugly hoes hate me"
Hank,76561199453377641,5620,2025-03-22,Bitch
trev,76561198096472815,1871,2025-09-08,bitch ass
Jackaks,76561199516381193,5750,2025-06-07,spoofy why is ur bitchass on beggars
mimi,76561198128449234,4785,2025-08-20,do me a favor save that shit bitch
lillybit_0,76561199112716868,4708,2025-06-29,SwaySway :  if being toxic wasn't banned in ozfort you would be my bitch
froglvvr,76561199422361258,4817,2025-07-29,fatass stealer
Fruit,76561198247826480,3256,2025-03-22,FKING BITCH
lime,76561198367981056,4240,2025-04-05,nigger
Samael,76561198311723891,4025,2025-07-31,[7][7][7] Lucky Bitch!
qb,76561198412329672,5488,2025-09-09,NIGGAL EINSTEIN
ALT,76561198073437085,409,2025-06-02,fucking cunt
EVIL GOON,76561198128711847,1669,2025-05-25,BASTARD
HERTZILLA,76561198116828800,26,2025-05-05,"Linus you cock, deleting me as a friend coz im right and ur wrong, go back to being a cum doll cunt"
bluR,76561198060624229,1866,2025-07-24,he's the most retarded player
robor,76561198084686835,2611,2025-07-12,ur a bitch @silvo
h1ro,76561198307700283,1381,2025-05-27,niggas having a picnic on point
cookie,76561198156148323,5545,2025-07-03,U GUYS ARE RETARDEDEDE
spoofy,76561199613425500,5641,2025-05-02,BITCH
Morbus,76561198258717546,3971,2025-08-28,are u guys retarded
Corde,76561198083876212,3771,2025-06-02,this nigga tryna flex his new pc
Pauthen,76561198834810229,3237,2025-06-19,who tf is this retarded medic
lew,76561198382489728,5962,2025-04-08,also why u fear bitch
catwif,76561198886335531,4831,2025-05-10,but why nigga
hezzyyy1,76561198291660586,3091,2025-08-25,FAGGOT ASS SPY
h1ro,76561198307700283,1381,2025-05-17, nigga stand still
typo.,76561198397355790,2679,2025-09-14,trash : retard
Elmo.,76561197972273857,129,2025-07-01,there cunt
boner activated,76561198090680468,1033,2025-07-12,retarded bomb
stickman,76561198438053224,3166,2025-08-03,sup fagg
zhern,76561198027033926,4202,2025-06-05,Lucky Retard
spoyo,76561198895489147,5525,2025-06-07,MY TEAM IS SO RETARDED
Titan,76561198122729635,1434,2025-05-15,why cunt
h1ro,76561198307700283,1381,2025-07-22,fucking 2 niggas
DANTE,76561198046483712,3110,2025-06-28,uR RIGHT im a fat retard
perc30prince,76561198872072250,5716,2025-08-05,U SHIT NIGGER CLUX
NoNoéWay,76561198095584192,3644,2025-06-19,or am I just retarded
robor,76561198084686835,2611,2025-05-24,sit up bitch
doku,76561199205319751,4924,2025-03-25,i am just a div 4 shitter
dril,76561198827805451,2027,2025-03-26,nigger'
T1k.,76561198113239036,1180,2025-06-27,IM RETARDED
ruka-,76561198802180851,5680,2025-08-27,ur retarded
Xi sniper god,76561198216933975,3860,2025-05-29,bitch
Fruit,76561198247826480,3256,2025-04-15,nigga
Samael,76561198311723891,4025,2025-06-01,[7][7][7] Lucky Bitch!
kaldoz,76561198261198393,4893,2025-04-12,NIGGER
JYNACCI,76561198100942212,4021,2025-07-13,MY SCOUTS ARE ALL MORONS
FreeAlan,76561197994194946,3047,2025-04-06,nigger sniping 
Un4given,76561198147078303,3803,2025-06-18,nigger game
hex,76561198157513429,4589,2025-05-18,cme here nigga
Batman.,76561199044900678,5692,2025-05-17,fat retard
h1ro,76561198307700283,1381,2025-08-27,get that nigga outta here
ShuZ,76561197970805594,4881,2025-04-13,bonjourno bitch
cv_firee,76561198303081758,5618,2025-05-18,fucking bitch
gotaki,76561198039920735,700,2025-07-08,I SEE THROUGH U CUNT
maz,76561198050517054,1653,2025-08-29,sandy fuck off cunt
down,76561198084977572,299,2025-05-07,aids cunt
2345y.,76561198076912448,278,2025-03-30,shit cunt
minaaj,76561198403965385,5235,2025-07-07,bitch
perc30prince,76561198872072250,5716,2025-08-04,nigger
stickman,76561198438053224,3166,2025-06-24,!ai which is worse the jews or the faggots
fatpizza,76561198965919122,2477,2025-06-10,homer you bastard
kaldoz,76561198261198393,4893,2025-04-30,ur retarded
MEMORIES,76561198120920913,554,2025-09-01,thats gross cunt
zeised,76561198348523295,3638,2025-04-30,Nigga ass med
hezzyyy1,76561198291660586,3091,2025-08-10,got that nigga
swag,76561198353624092,5673,2025-03-22,My retarded dog is squeaking at my door that entire last
ukk,76561198178372977,3353,2025-08-29,stfu nigger
maff,76561199106104716,3942,2025-08-25,NIGGERAPESTOSO
haruka,76561199538575752,5581,2025-04-25,why my fatass
JelIojiggler,76561199058981206,5675,2025-03-24,Ethereal™ :  nice winlimit plasicEthereal™ :  fucking retard
qb,76561198412329672,5488,2025-08-07,nigger
Pauthen,76561198834810229,3237,2025-06-19,who tf is this retarded medic
croppy,76561199388029472,4446,2025-07-16,faggit
LOLoliver,76561199109988283,5244,2025-03-27,NIGGAAAA
ziɢռotioռ,76561198225715416,3251,2025-07-07,nigga
reeee.vol 2,76561198309177510,4558,2025-04-09,we playing mordhau in this bitch
h1ro,76561198307700283,1381,2025-04-29,this nigga casi sucks
miles,76561198311080565,3562,2025-05-31,YURE LOST NIGGA
Trash,76561198110764631,3998,2025-05-07,FAT CUNT
h1ro,76561198307700283,1381,2025-07-12,can these niggas guard me pelase
terrybel,76561198055553140,5543,2025-06-16,fatass
FreeAlan,76561197994194946,3047,2025-05-02,u are nigga 10000
minaaj,76561198403965385,5235,2025-04-25,retard
Matty,76561198035204545,705,2025-04-20,he's a bitch
APVC,76561199090168813,4288,2025-09-09,ez bitch
chad,76561198075991823,92,2025-07-14,ur a cheater cunt
Corde,76561198083876212,3771,2025-04-21,nigga down
down,76561198084977572,299,2025-05-08,lol im retarded
cheeto,76561198238170280,3419,2025-08-24,look at me more retards
eurus,76561199224539158,3842,2025-05-28,nigga autopilot
spoyo,76561198895489147,5525,2025-05-17,niGGER
[GN92] Cha1r,76561198984387837,4458,2025-04-10,nigga
gotaki,76561198039920735,700,2025-05-12,cya bitch
dayap,76561198267475132,1275,2025-06-24,'cunt.
qb,76561198412329672,5488,2025-09-02,faggot
robouki,76561198168265569,5326,2025-04-10,sorry we are shitters batman
lime,76561198367981056,4240,2025-08-29,nigger.
lazcore,76561198140731013,2825,2025-07-19,bitch dependency syndrome
kira,76561198277979851,5368,2025-05-05,good one fat retard
gotaki,76561198039920735,700,2025-08-24,tell me bitch
Tauiluigi,76561199196553820,5698,2025-04-06,nigger
doku,76561199205319751,4924,2025-09-06,retard jumps on ad
♥ lit.fam ♥,76561198130017335,3464,2025-05-08,retard\\
Fishy,76561199091438347,5667,2025-05-31,retarded mix
MEMORIES,76561198120920913,554,2025-04-28,fguck off me cunt
AUZ,76561198206072125,912,2025-08-27,AFTER ALL OF THAT CUNT
wysm,76561199005591075,5425,2025-09-07,faggot
cr.,76561197993508562,3171,2025-04-20,ddos niggas
monolith,76561198157810897,2553,2025-09-06,SHITTER
TROLLPOCALYPSE,76561198415391988,3795,2025-04-02,retarded stuff
cv_firee,76561198303081758,5618,2025-06-17,BITCH
keritz,76561199004134126,3744,2025-08-23,DUIMB BITCH
a Jerry Can,76561199405735306,5638,2025-06-08,onion you bastard
zhern,76561198027033926,4202,2025-06-05,Lucky Retard
APVC,76561199090168813,4288,2025-09-09,Judeau :  kys you fucking retard
lew,76561198382489728,5962,2025-04-08,also why u fear bitch
Jukesy #For Nicholas,76561199136910514,5189,2025-08-28,retard rifle
cv_firee,76561198303081758,5618,2025-07-12,this nigga
reign,76561198295660337,3238,2025-07-01,CUNT
miles,76561198311080565,3562,2025-05-22,killl yourself faggto
APVC,76561199090168813,4288,2025-08-03,what is your movement cunt
Jackaks,76561199516381193,5750,2025-08-09,nigga hes not here
Slicerogue,76561198079978485,2474,2025-06-22,bitch ass.
[GN92] Cha1r,76561198984387837,4458,2025-03-23,are you retarded
zek,76561198324300584,5308,2025-04-19,u little cunt
ZOHAN,76561199242554153,4588,2025-06-07,BITCH
Fruit,76561198247826480,3256,2025-07-22,nigga
KING BIG NUTZ 2021,76561198039913278,3263,2025-06-13,cunt WHAT
LOLoliver,76561199109988283,5244,2025-03-21,NIGGERS
ZOHAN,76561199242554153,4588,2025-06-07,SHITTER
yesod,76561198212866289,4493,2025-05-27,luckiest bitches ever
nonamed lowdiv2 haennrie,76561198329126870,3340,2025-06-18,you lucky bitch
shooter of bad guys,76561198838163169,4962,2025-05-06,Le Male Le Parfum JPG :  ) :  your ass got pegged to hard from dropping the soap that you turned to faggot?
doku,76561199205319751,4924,2025-08-02,Nigger
robor,76561198084686835,2611,2025-05-31,fuycking bitch
ruka-,76561198802180851,5680,2025-08-28,vih niggertal
Chili,76561198048808386,233,2025-04-17,FUCK OFF CUNT
doku,76561199205319751,4924,2025-05-15,more like senor fag
dracomm,76561198163331656,1034,2025-05-12,this gotta be the most retarded internet provider
Elmo.,76561197972273857,129,2025-06-17,get a job cunt
zamblargo (retard),76561198295713840,2609,2025-06-29,WHOS MY RETARD SELDIER
dril,76561198827805451,2027,2025-07-04,fkin nigger
spoyo,76561198895489147,5525,2025-07-17,ficking fat nigger ass man on pyro
doku,76561199205319751,4924,2025-04-21,im just a dogshit nigga :(
Polar,76561198155913634,5848,2025-07-29,yh im a scared little bitch so i didnt go for it
sunflower,76561198416282143,3109,2025-04-10,retard ss 
APVC,76561199090168813,4288,2025-05-19,bitch
haruka,76561199538575752,5581,2025-03-30,YOU BITCH'
doku,76561199205319751,4924,2025-05-04,your tema leader booked nigga
doku,76561199205319751,4924,2025-05-21,(Spectator) ifun toxicity result :  i need the div 4 retardedness in me
chad,76561198075991823,92,2025-04-24,die cunt
hezzyyy1,76561198291660586,3091,2025-05-27,U A FAG IN MGE U A FAG IN THIS PUG
dril,76561198827805451,2027,2025-07-08,nigga ass pugs
MEMORIES,76561198120920913,554,2025-09-01,im nto calling naything cunt
FreeAlan,76561197994194946,3047,2025-05-10,nigga.com
Jackaks,76561199516381193,5750,2025-04-08,"*DEAD* Batman. :  I like underaged girls only, get it right faggot!"
smallrat,76561198043150281,5112,2025-04-13,fuck u cunt
Toki,76561198337887896,5120,2025-03-26,ur retarded form cyhasing that 
drive in snooze,76561198370506193,5038,2025-08-12,nigga me Who else
[GN92] Cha1r,76561198984387837,4458,2025-03-25,nigga
cookie,76561198156148323,5545,2025-05-16,kick this lil nigga
Gale,76561198449852071,3036,2025-04-17,moron down @speo
-atten,76561198103105711,406,2025-04-29,THESE CUNTS GOING TO LAN:???
C. Taunts,76561198287607616,5963,2025-09-06,NATASHA YOU BITCH
h1ro,76561198307700283,1381,2025-08-27,NIGGA CALLED UR PIPED
dingathy,76561199004835743,5815,2025-06-13,lelb you bastard
philip,76561199052447954,5655,2025-06-24,prpl : NIGGA
gotaki,76561198039920735,700,2025-08-13,im doing u a favour cunt
yeetingbaby,76561199011454860,4368,2025-06-06,headshot u cunt
daga,76561198105323129,2175,2025-06-28,two brainfried fat retards on the beam
gotaki,76561198039920735,700,2025-08-10,CYA BITCH
whylee,76561198448632147,5960,2025-07-21,yeah fuck u bitch]
Unban Rose,76561198339772595,612,2025-06-25,your name is trash cunt
altfs,76561198131264287,954,2025-08-19,ur fucking retarded bro
brodie escobar,76561198086751156,150,2025-09-14,capy : retard
Unban Rose,76561198339772595,612,2025-06-19,MY ASS CUNT!
FreeAlan,76561197994194946,3047,2025-07-12,yeah nigger ass pug 
akari,76561198068549523,738,2025-09-13,lucky bitch corn
therealweiner,76561198083975056,4569,2025-08-16,you fucking retard
cookie,76561198156148323,5545,2025-05-02,NIGGA
mimi,76561198128449234,4785,2025-06-15,fat cunt on mid
lime,76561198367981056,4240,2025-08-29,get a proper education faggot
maff,76561199106104716,3942,2025-08-28,u mmy bitch
exXxposed,76561198048691505,327,2025-04-13,CAPTAIN BITCH
n4ver,76561198056629020,1169,2025-08-15,fucking dumbass bitch
mayo,76561198332925604,1931,2025-07-07,SHITTER SO BAD
kaldoz,76561198261198393,4893,2025-03-30,YALL ARE RETARDED
Samael,76561198311723891,4025,2025-05-21,[7][7][7] Lucky Bitch!
smallrat,76561198043150281,5112,2025-04-29,fuckin shit cunt
gotaki,76561198039920735,700,2025-05-20,cya bitch
kira,76561198277979851,5368,2025-07-15,bitch
Megu,76561198261853505,1536,2025-06-08,nigger
cookie,76561198156148323,5545,2025-05-02,u niggerd
cheeto,76561198238170280,3419,2025-04-29,moron
HERTZILLA,76561198116828800,26,2025-07-15,bitch
altfs,76561198131264287,954,2025-07-18,fatass
darkphantom0420@yahoo.com,76561199219873671,4673,2025-04-07,whos that nigga
Corde,76561198083876212,3771,2025-07-13,Greedy bastard
h1ro,76561198307700283,1381,2025-09-11,WHIPPED THAT NIGGA TO DEATH
[GN92] Cha1r,76561198984387837,4458,2025-06-17,fucking nigger
dril,76561198827805451,2027,2025-08-26,niggerr ass holo
zulvan,76561198370283133,5875,2025-04-11,dont curse retard
Batman.,76561199044900678,5692,2025-09-01,mugen: killing niggers
juna,76561198513775985,4559,2025-09-10,i might be retarded
lime,76561198367981056,4240,2025-06-22,niggeralert
lew,76561198382489728,5962,2025-06-20,but retarded
arnoo,76561199066717018,3673,2025-06-15,FK U NIGGAA!!
philip,76561199052447954,5655,2025-06-06,"*DEAD* Batman. :  I like underaged girls only, get it right faggot!"
lazcore,76561198140731013,2825,2025-07-15,dont be retarded
Mikke,76561198344047359,4609,2025-05-01,retardfs m aybe
saltyyTV certified caster,76561198124055526,3246,2025-04-17,bye bye fag
hex,76561198157513429,4589,2025-04-03,veron ure a nigga 
sunflower,76561198416282143,3109,2025-08-18,THE PING IS RETARDED 
Tauiluigi,76561199196553820,5698,2025-04-18,yeah nigger
lime,76561198367981056,4240,2025-04-07,where is this nigger
starlink,76561198257076082,2267,2025-08-16,my nigga
ALT,76561198073437085,409,2025-06-30,cheatying cunt
Batman.,76561199044900678,5692,2025-04-12,mugen: killing niggers
FreeAlan,76561197994194946,3047,2025-03-21,gg nigger
catfish,76561198028763506,96,2025-03-25,Shitters? Farmed.
dril,76561198827805451,2027,2025-08-15,nigga
SVBER,76561198047874808,5584,2025-05-17,yeah we have 2 bitches that crying every match
Veron,76561198096457803,921,2025-04-02,nigger
hex,76561198157513429,4589,2025-05-20,nigger mix
spoyo,76561198895489147,5525,2025-05-16,RETARD
robor,76561198084686835,2611,2025-05-01,revenge BITCH
zeised,76561198348523295,3638,2025-06-28,NIGGA
Batman.,76561199044900678,5692,2025-07-23,stfu toxic nigger
spoyo,76561198895489147,5525,2025-09-06,sybau retard
Kitt,76561198211578967,4357,2025-07-27,lucky bitches
1O9,76561198212029720,5449,2025-06-07,how this nigga ruree vet behind
Jackaks,76561199516381193,5750,2025-08-15,nigga
rosss3s,76561198326574438,2367,2025-08-20,run bitch
Sessal,76561198046513287,460,2025-03-27,blazah :  what the fuck are you doing you fuckign shitsick adopted aborted cunt
HUNGRY.4.EGGS,76561198075931595,1484,2025-07-15,bitching on the corner is crazy btw......
[GN92] Cha1r,76561198984387837,4458,2025-04-25,you are a nigga
jayhyunpae,76561198049461668,2605,2025-06-07,lucky bitch!
fany,76561198075294392,3398,2025-04-29,bitch
hoyehh,76561198131939903,3682,2025-08-11,BITCH
[GN92] Cha1r,76561198984387837,4458,2025-08-20,fuckjing nigger
KING BIG NUTZ 2021,76561198039913278,3263,2025-08-27,eat my nuts cunt
Gooseman,76561198011425371,675,2025-09-12,i bury fucking scatter into your navel cavity and get 30 FUCKING DAMAGE CUNT
ALL HAIL KING BIG NUTZ 2021,76561198063258664,231,2025-06-10,dumb cunt
maff,76561199106104716,3942,2025-07-11,que nigger suertudo
monti,76561198079873281,1286,2025-07-13,you are so retarded
MEMORIES,76561198120920913,554,2025-08-29,BITCH
Batman.,76561199044900678,5692,2025-04-10,LUCKY FAGS
ZOHAN,76561199242554153,4588,2025-07-11,fkn sluggers first map cunt
